year,practice_id,indicator,denominator,exceptions
1516,J82207,MH010,7,2.0
1516,J83050,MH010,7,2.0
1516,K82010,MH010,7,2.0
1516,K82065,MH010,7,2.0
1516,L81067,MH010,7,2.0
1516,L82058,MH010,7,2.0
1516,L85038,MH010,9,2.0
1516,M81020,MH010,8,2.0
1516,M81040,MH010,7,2.0
1516,M83094,MH010,7,2.0
1516,M84010,MH010,7,2.0
1516,M92010,MH010,7,2.0
1516,N81008,MH010,9,2.0
1516,N81025,MH010,7,2.0
1516,N85044,MH010,10,2.0
1516,P81015,MH010,9,2.0
1516,P84019,MH010,10,2.0
1516,P84033,MH010,9,2.0
1516,P85020,MH010,8,2.0
1516,Y02627,MH010,7,2.0
1516,A82055,MH010,8,2.0
1516,A87003,MH010,10,2.0
1516,A87006,MH010,9,2.0
1516,B83039,MH010,8,2.0
1516,B86104,MH010,10,2.0
1516,C81091,MH010,8,2.0
1516,C82061,MH010,8,2.0
1516,C83048,MH010,8,2.0
1516,C84018,MH010,8,2.0
1516,C84124,MH010,8,2.0
1516,D81049,MH010,8,2.0
1516,D82063,MH010,8,2.0
1516,D82104,MH010,8,2.0
1516,D83003,MH010,9,2.0
1516,E82006,MH010,8,2.0
1516,E82018,MH010,10,2.0
1516,E82068,MH010,14,2.0
1516,F83002,MH010,8,2.0
1516,F84123,MH010,8,2.0
1516,G81022,MH010,12,2.0
1516,G81050,MH010,8,2.0
1516,G83057,MH010,8,2.0
1516,G85024,MH010,8,2.0
1516,H81004,MH010,8,2.0
1516,H81103,MH010,9,2.0
1516,H82640,MH010,8,2.0
1516,H83015,MH010,8,2.0
1516,J81072,MH010,9,2.0
1516,K81057,MH010,8,2.0
1516,K81092,MH010,8,2.0
1516,L81024,MH010,8,2.0
1516,L81051,MH010,8,2.0
1516,L82029,MH010,8,2.0
1516,L82054,MH010,10,2.0
1516,L83120,MH010,8,2.0
1516,L84041,MH010,8,2.0
1516,M82008,MH010,8,2.0
1516,M82016,MH010,8,2.0
1516,M84026,MH010,9,2.0
1516,M85092,MH010,12,2.0
1516,N81041,MH010,10,2.0
1516,P81089,MH010,14,2.0
1516,P81150,MH010,8,2.0
1516,P81210,MH010,9,2.0
1516,P84645,MH010,8,2.0
1516,P86001,MH010,9,2.0
1516,Y00969,MH010,8,2.0
1516,A82017,MH010,9,2.0
1516,A84008,MH010,9,2.0
1516,B85061,MH010,9,2.0
1516,B87039,MH010,10,2.0
1516,C81066,MH010,9,2.0
1516,C82121,MH010,9,2.0
1516,C83031,MH010,10,2.0
1516,D81021,MH010,13,2.0
1516,D81032,MH010,10,2.0
1516,D82099,MH010,10,2.0
1516,D83040,MH010,14,2.0
1516,F81015,MH010,14,2.0
1516,F83055,MH010,9,2.0
1516,F85033,MH010,17,2.0
1516,F86627,MH010,13,2.0
1516,G81033,MH010,10,2.0
1516,G81035,MH010,10,2.0
1516,G81044,MH010,9,2.0
1516,H81007,MH010,10,2.0
1516,H81037,MH010,10,2.0
1516,H84023,MH010,10,2.0
1516,H85045,MH010,9,2.0
1516,J82619,MH010,9,2.0
1516,K81024,MH010,10,2.0
1516,K82007,MH010,11,2.0
1516,L82026,MH010,9,2.0
1516,L83005,MH010,9,2.0
1516,L83013,MH010,10,2.0
1516,M85018,MH010,9,2.0
1516,M85033,MH010,9,2.0
1516,M85143,MH010,9,2.0
1516,N83019,MH010,10,2.0
1516,N84028,MH010,9,2.0
1516,P81031,MH010,12,2.0
1516,P83001,MH010,9,2.0
1516,P83011,MH010,10,2.0
1516,P84009,MH010,9,2.0
1516,P86011,MH010,10,2.0
1516,A82007,MH010,10,2.0
1516,A89021,MH010,11,2.0
1516,B86012,MH010,12,2.0
1516,C81647,MH010,12,2.0
1516,C83064,MH010,11,2.0
1516,C83082,MH010,11,2.0
1516,C84013,MH010,11,2.0
1516,C88018,MH010,10,2.0
1516,D81031,MH010,10,2.0
1516,D81046,MH010,12,2.0
1516,D82059,MH010,11,2.0
1516,D83047,MH010,11,2.0
1516,E82041,MH010,11,2.0
1516,E82072,MH010,11,2.0
1516,E85636,MH010,11,2.0
1516,F81636,MH010,11,2.0
1516,F84122,MH010,11,2.0
1516,G81032,MH010,12,2.0
1516,G82014,MH010,10,2.0
1516,G83047,MH010,11,2.0
1516,G84001,MH010,11,2.0
1516,G84006,MH010,11,2.0
1516,J81036,MH010,10,2.0
1516,J81041,MH010,11,2.0
1516,J82006,MH010,10,2.0
1516,J82039,MH010,11,2.0
1516,K82016,MH010,11,2.0
1516,K83021,MH010,11,2.0
1516,L82021,MH010,11,2.0
1516,L83055,MH010,10,2.0
1516,L83078,MH010,12,2.0
1516,L83103,MH010,11,2.0
1516,L84009,MH010,11,2.0
1516,M81072,MH010,10,2.0
1516,N81047,MH010,11,2.0
1516,N81056,MH010,10,2.0
1516,N81067,MH010,11,2.0
1516,P81040,MH010,10,2.0
1516,P85008,MH010,11,2.0
1516,P89016,MH010,11,2.0
1516,P92017,MH010,11,2.0
1516,A82016,MH010,12,2.0
1516,A86018,MH010,12,2.0
1516,B82013,MH010,12,2.0
1516,B83014,MH010,11,2.0
1516,C82043,MH010,12,2.0
1516,C83022,MH010,12,2.0
1516,D82056,MH010,12,2.0
1516,D83059,MH010,11,2.0
1516,E85026,MH010,12,2.0
1516,E87067,MH010,13,2.0
1516,F81057,MH010,11,2.0
1516,F83017,MH010,12,2.0
1516,G81009,MH010,12,2.0
1516,G83066,MH010,11,2.0
1516,H82057,MH010,11,2.0
1516,J81021,MH010,12,2.0
1516,J82009,MH010,12,2.0
1516,J82074,MH010,12,2.0
1516,J83010,MH010,12,2.0
1516,J83046,MH010,12,2.0
1516,J83049,MH010,11,2.0
1516,K81003,MH010,11,2.0
1516,K83005,MH010,13,2.0
1516,L81090,MH010,11,2.0
1516,L82035,MH010,12,2.0
1516,M81023,MH010,11,2.0
1516,M81075,MH010,11,2.0
1516,N81027,MH010,13,2.0
1516,P83025,MH010,12,2.0
1516,P84068,MH010,12,2.0
1516,P85013,MH010,12,2.0
1516,P86019,MH010,14,2.0
1516,Y01794,MH010,13,2.0
1516,Y03035,MH010,11,2.0
1516,B83023,MH010,12,2.0
1516,B86107,MH010,13,2.0
1516,C81005,MH010,13,2.0
1516,C83040,MH010,12,2.0
1516,C84009,MH010,13,2.0
1516,D81018,MH010,12,2.0
1516,D83034,MH010,12,2.0
1516,D83037,MH010,13,2.0
1516,E82067,MH010,13,2.0
1516,E83020,MH010,13,2.0
1516,E84061,MH010,12,2.0
1516,E87701,MH010,12,2.0
1516,F81152,MH010,14,2.0
1516,G82809,MH010,13,2.0
1516,H81051,MH010,13,2.0
1516,H84017,MH010,13,2.0
1516,J82058,MH010,12,2.0
1516,K81022,MH010,13,2.0
1516,L81054,MH010,13,2.0
1516,L85010,MH010,13,2.0
1516,A82021,MH010,13,2.0
1516,A86029,MH010,13,2.0
1516,B81051,MH010,14,2.0
1516,C81033,MH010,13,2.0
1516,C82010,MH010,14,2.0
1516,D81051,MH010,16,2.0
1516,G82126,MH010,14,2.0
1516,J81044,MH010,14,2.0
1516,J81054,MH010,14,2.0
1516,J81059,MH010,17,2.0
1516,J82090,MH010,16,2.0
1516,L81035,MH010,14,2.0
1516,L82046,MH010,18,2.0
1516,L83130,MH010,13,2.0
1516,P81115,MH010,13,2.0
1516,P84030,MH010,13,2.0
1516,A84043,MH010,15,2.0
1516,B86006,MH010,15,2.0
1516,B87027,MH010,14,2.0
1516,C81064,MH010,14,2.0
1516,D82031,MH010,15,2.0
1516,D82071,MH010,17,2.0
1516,D83051,MH010,15,2.0
1516,D83610,MH010,16,2.0
1516,E84024,MH010,14,2.0
1516,G82095,MH010,17,2.0
1516,G83067,MH010,21,2.0
1516,J82054,MH010,14,2.0
1516,K81066,MH010,15,2.0
1516,K81644,MH010,16,2.0
1516,K84017,MH010,15,2.0
1516,M81048,MH010,15,2.0
1516,M85074,MH010,15,2.0
1516,M86004,MH010,15,2.0
1516,N82070,MH010,15,2.0
1516,B83040,MH010,15,2.0
1516,B84011,MH010,18,2.0
1516,B86022,MH010,16,2.0
1516,C81029,MH010,15,2.0
1516,D81013,MH010,16,2.0
1516,D82002,MH010,17,2.0
1516,D82047,MH010,16,2.0
1516,D82058,MH010,16,2.0
1516,D83014,MH010,17,2.0
1516,F81038,MH010,16,2.0
1516,F81131,MH010,16,2.0
1516,G82059,MH010,16,2.0
1516,K83015,MH010,16,2.0
1516,L84033,MH010,15,2.0
1516,N83028,MH010,16,2.0
1516,P81100,MH010,15,2.0
1516,P84017,MH010,16,2.0
1516,P89015,MH010,15,2.0
1516,A82008,MH010,16,2.0
1516,A83011,MH010,17,2.0
1516,B82053,MH010,16,2.0
1516,B84001,MH010,18,2.0
1516,C81009,MH010,16,2.0
1516,C82050,MH010,18,2.0
1516,C82073,MH010,16,2.0
1516,F81027,MH010,17,2.0
1516,G81039,MH010,17,2.0
1516,K83047,MH010,16,2.0
1516,N82646,MH010,17,2.0
1516,N84020,MH010,17,2.0
1516,P91604,MH010,17,2.0
1516,Y01051,MH010,17,2.0
1516,A83037,MH010,18,2.0
1516,A87005,MH010,18,2.0
1516,G82060,MH010,23,2.0
1516,H85012,MH010,17,2.0
1516,P81067,MH010,17,2.0
1516,Y01922,MH010,18,2.0
1516,A83034,MH010,20,2.0
1516,C88015,MH010,18,2.0
1516,D81002,MH010,20,2.0
1516,E87034,MH010,20,2.0
1516,K84002,MH010,23,2.0
1516,K84026,MH010,18,2.0
1516,L83052,MH010,23,2.0
1516,B82020,MH010,21,2.0
1516,C81001,MH010,19,2.0
1516,C87008,MH010,21,2.0
1516,M81070,MH010,19,2.0
1516,D83002,MH010,23,2.0
1516,H81028,MH010,24,2.0
1516,N81032,MH010,22,2.0
1516,N81075,MH010,21,2.0
1516,N81082,MH010,22,2.0
1516,B86016,MH010,21,2.0
1516,D82044,MH010,25,2.0
1516,J83030,MH010,22,2.0
1516,C81015,MH010,24,2.0
1516,C87005,MH010,24,2.0
1516,H82017,MH010,24,2.0
1516,L83016,MH010,26,2.0
1516,N81034,MH010,23,2.0
1516,J82035,MH010,25,2.0
1516,K84037,MH010,25,2.0
1516,J82081,MH010,27,2.0
1516,J82130,MH010,27,2.0
1516,N81062,MH010,28,2.0
1516,Y04957,MH010,29,2.0
1516,H81017,MH010,32,2.0
1516,D83009,MH010,34,2.0
1516,M89003,MH010,45,2.0
1516,C81045,MH010,45,2.0
1516,F81644,MH010,1,3.0
1516,G82665,MH010,2,3.0
1516,P83021,MH010,1,3.0
1516,Y02321,MH010,1,3.0
1516,Y02754,MH010,1,3.0
1516,Y02769,MH010,1,3.0
1516,B81004,MH010,4,3.0
1516,F84079,MH010,3,3.0
1516,F86078,MH010,4,3.0
1516,G82634,MH010,2,3.0
1516,J81613,MH010,2,3.0
1516,K82006,MH010,4,3.0
1516,K82610,MH010,2,3.0
1516,M83044,MH010,2,3.0
1516,M83073,MH010,2,3.0
1516,N82081,MH010,2,3.0
1516,Y03587,MH010,2,3.0
1516,B81008,MH010,5,3.0
1516,B83044,MH010,3,3.0
1516,C81070,MH010,3,3.0
1516,C82035,MH010,3,3.0
1516,E81060,MH010,3,3.0
1516,F84740,MH010,3,3.0
1516,F85016,MH010,3,3.0
1516,G82129,MH010,3,3.0
1516,H81116,MH010,4,3.0
1516,J82072,MH010,4,3.0
1516,J82116,MH010,5,3.0
1516,J83028,MH010,3,3.0
1516,L81071,MH010,3,3.0
1516,M81047,MH010,3,3.0
1516,M83037,MH010,3,3.0
1516,M85046,MH010,3,3.0
1516,M88616,MH010,3,3.0
1516,N81055,MH010,3,3.0
1516,P81042,MH010,3,3.0
1516,P84651,MH010,5,3.0
1516,B81056,MH010,4,3.0
1516,B81656,MH010,4,3.0
1516,B84613,MH010,8,3.0
1516,C84037,MH010,4,3.0
1516,D81063,MH010,5,3.0
1516,E81005,MH010,4,3.0
1516,F81181,MH010,6,3.0
1516,F83063,MH010,4,3.0
1516,F84720,MH010,4,3.0
1516,H85693,MH010,4,3.0
1516,J82091,MH010,5,3.0
1516,K82067,MH010,4,3.0
1516,L83624,MH010,4,3.0
1516,P84074,MH010,6,3.0
1516,P89013,MH010,4,3.0
1516,Y02625,MH010,15,3.0
1516,A83050,MH010,5,3.0
1516,B82033,MH010,5,3.0
1516,C82008,MH010,6,3.0
1516,E82117,MH010,5,3.0
1516,F82017,MH010,6,3.0
1516,F83660,MH010,6,3.0
1516,H82016,MH010,5,3.0
1516,H82060,MH010,5,3.0
1516,K83013,MH010,6,3.0
1516,L81022,MH010,5,3.0
1516,L83095,MH010,5,3.0
1516,M87008,MH010,8,3.0
1516,N83021,MH010,5,3.0
1516,P81078,MH010,5,3.0
1516,P84072,MH010,6,3.0
1516,P87025,MH010,7,3.0
1516,B84006,MH010,8,3.0
1516,B84012,MH010,6,3.0
1516,C81004,MH010,7,3.0
1516,C82005,MH010,6,3.0
1516,C84129,MH010,6,3.0
1516,G82119,MH010,6,3.0
1516,G82231,MH010,7,3.0
1516,H83013,MH010,6,3.0
1516,H85047,MH010,6,3.0
1516,J83057,MH010,6,3.0
1516,J84011,MH010,6,3.0
1516,K82001,MH010,6,3.0
1516,K82008,MH010,6,3.0
1516,L81013,MH010,7,3.0
1516,L81130,MH010,6,3.0
1516,L82009,MH010,6,3.0
1516,L82051,MH010,6,3.0
1516,L84023,MH010,6,3.0
1516,M83108,MH010,6,3.0
1516,M85062,MH010,6,3.0
1516,N81035,MH010,6,3.0
1516,P81074,MH010,6,3.0
1516,A86017,MH010,7,3.0
1516,B81040,MH010,7,3.0
1516,C81003,MH010,7,3.0
1516,C82100,MH010,7,3.0
1516,C83044,MH010,7,3.0
1516,C87007,MH010,8,3.0
1516,D81003,MH010,7,3.0
1516,D82102,MH010,7,3.0
1516,E82071,MH010,7,3.0
1516,E87061,MH010,7,3.0
1516,F83057,MH010,7,3.0
1516,F84718,MH010,8,3.0
1516,G82135,MH010,7,3.0
1516,G82780,MH010,7,3.0
1516,G83680,MH010,7,3.0
1516,H81025,MH010,8,3.0
1516,H81091,MH010,11,3.0
1516,H82048,MH010,7,3.0
1516,J82073,MH010,7,3.0
1516,J82122,MH010,7,3.0
1516,K81043,MH010,7,3.0
1516,L81068,MH010,10,3.0
1516,L82023,MH010,7,3.0
1516,L83042,MH010,7,3.0
1516,M85031,MH010,7,3.0
1516,M86029,MH010,8,3.0
1516,P86004,MH010,9,3.0
1516,P91020,MH010,9,3.0
1516,B82012,MH010,9,3.0
1516,C82020,MH010,9,3.0
1516,C84001,MH010,9,3.0
1516,D81025,MH010,9,3.0
1516,D81037,MH010,9,3.0
1516,G82115,MH010,11,3.0
1516,H83004,MH010,8,3.0
1516,J82099,MH010,8,3.0
1516,K83049,MH010,8,3.0
1516,L82006,MH010,8,3.0
1516,L83111,MH010,9,3.0
1516,L83646,MH010,9,3.0
1516,M83032,MH010,8,3.0
1516,N82110,MH010,8,3.0
1516,P81079,MH010,8,3.0
1516,P81133,MH010,8,3.0
1516,P84038,MH010,8,3.0
1516,P87027,MH010,9,3.0
1516,Y03135,MH010,8,3.0
1516,A82654,MH010,9,3.0
1516,C82011,MH010,10,3.0
1516,C83019,MH010,11,3.0
1516,G81031,MH010,10,3.0
1516,G83065,MH010,9,3.0
1516,H82011,MH010,10,3.0
1516,H85031,MH010,10,3.0
1516,J81013,MH010,10,3.0
1516,K84050,MH010,9,3.0
1516,L85042,MH010,9,3.0
1516,B86017,MH010,10,3.0
1516,C81023,MH010,11,3.0
1516,C81054,MH010,11,3.0
1516,C82042,MH010,10,3.0
1516,E82008,MH010,10,3.0
1516,F81097,MH010,11,3.0
1516,F84016,MH010,11,3.0
1516,G81028,MH010,11,3.0
1516,H81021,MH010,12,3.0
1516,H82009,MH010,11,3.0
1516,H82013,MH010,13,3.0
1516,H82059,MH010,10,3.0
1516,J81047,MH010,10,3.0
1516,L81040,MH010,12,3.0
1516,L82030,MH010,11,3.0
1516,M87011,MH010,18,3.0
1516,B83021,MH010,12,3.0
1516,C81014,MH010,12,3.0
1516,C82070,MH010,11,3.0
1516,D81016,MH010,13,3.0
1516,D83055,MH010,12,3.0
1516,H84042,MH010,11,3.0
1516,K81073,MH010,13,3.0
1516,N82641,MH010,12,3.0
1516,C82046,MH010,15,3.0
1516,D81061,MH010,13,3.0
1516,D83011,MH010,14,3.0
1516,E82001,MH010,13,3.0
1516,F84004,MH010,12,3.0
1516,J82034,MH010,13,3.0
1516,J82051,MH010,13,3.0
1516,K84007,MH010,13,3.0
1516,L84050,MH010,12,3.0
1516,P86009,MH010,13,3.0
1516,A81036,MH010,13,3.0
1516,A86004,MH010,14,3.0
1516,C82013,MH010,16,3.0
1516,F83023,MH010,17,3.0
1516,H82030,MH010,13,3.0
1516,L83058,MH010,13,3.0
1516,M85077,MH010,14,3.0
1516,B82041,MH010,14,3.0
1516,C82041,MH010,14,3.0
1516,C82053,MH010,16,3.0
1516,K83041,MH010,15,3.0
1516,K84040,MH010,16,3.0
1516,P83012,MH010,15,3.0
1516,D82012,MH010,17,3.0
1516,G82036,MH010,15,3.0
1516,H85020,MH010,16,3.0
1516,K84054,MH010,16,3.0
1516,L83043,MH010,17,3.0
1516,H82034,MH010,17,3.0
1516,J82085,MH010,20,3.0
1516,J82123,MH010,17,3.0
1516,D81054,MH010,20,3.0
1516,G83006,MH010,18,3.0
1516,H81080,MH010,17,3.0
1516,P84034,MH010,18,3.0
1516,B86015,MH010,19,3.0
1516,J83042,MH010,21,3.0
1516,D82051,MH010,20,3.0
1516,B82083,MH010,23,3.0
1516,K82038,MH010,26,3.0
1516,J82056,MH010,23,3.0
1516,J82157,MH010,25,3.0
1516,L83092,MH010,27,3.0
1516,K82073,MH010,36,3.0
1516,J82155,MH010,35,3.0
1516,C81084,MH010,38,3.0
1516,K82023,MH010,39,3.0
1516,C82644,MH010,1,4.0
1516,D81073,MH010,1,4.0
1516,M86041,MH010,1,4.0
1516,N83603,MH010,1,4.0
1516,P81066,MH010,1,4.0
1516,A82072,MH010,7,4.0
1516,C82071,MH010,2,4.0
1516,G82760,MH010,2,4.0
1516,J81024,MH010,2,4.0
1516,L82036,MH010,2,4.0
1516,N82095,MH010,2,4.0
1516,Y02660,MH010,2,4.0
1516,G84023,MH010,4,4.0
1516,H84012,MH010,6,4.0
1516,D81010,MH010,4,4.0
1516,E83018,MH010,8,4.0
1516,E83049,MH010,7,4.0
1516,E86001,MH010,4,4.0
1516,F81086,MH010,4,4.0
1516,G82089,MH010,4,4.0
1516,L83108,MH010,4,4.0
1516,P81016,MH010,4,4.0
1516,P92016,MH010,4,4.0
1516,A87009,MH010,6,4.0
1516,C87015,MH010,5,4.0
1516,E85003,MH010,5,4.0
1516,G82086,MH010,8,4.0
1516,J81042,MH010,5,4.0
1516,J82152,MH010,5,4.0
1516,L81082,MH010,5,4.0
1516,L83008,MH010,6,4.0
1516,P81082,MH010,5,4.0
1516,P82007,MH010,6,4.0
1516,F83045,MH010,7,4.0
1516,H81024,MH010,6,4.0
1516,H83016,MH010,6,4.0
1516,J82001,MH010,6,4.0
1516,J83020,MH010,6,4.0
1516,K84025,MH010,6,4.0
1516,L84002,MH010,6,4.0
1516,C82001,MH010,7,4.0
1516,E81029,MH010,8,4.0
1516,E87013,MH010,10,4.0
1516,J82187,MH010,7,4.0
1516,K81041,MH010,7,4.0
1516,L84026,MH010,7,4.0
1516,M81056,MH010,7,4.0
1516,N85025,MH010,7,4.0
1516,P91006,MH010,12,4.0
1516,E82084,MH010,8,4.0
1516,G81086,MH010,8,4.0
1516,H82014,MH010,8,4.0
1516,K81102,MH010,8,4.0
1516,P87019,MH010,8,4.0
1516,F82009,MH010,10,4.0
1516,G81100,MH010,14,4.0
1516,G82067,MH010,10,4.0
1516,K83014,MH010,10,4.0
1516,F81081,MH010,12,4.0
1516,F86004,MH010,13,4.0
1516,J82010,MH010,10,4.0
1516,J82128,MH010,11,4.0
1516,K84075,MH010,11,4.0
1516,M88012,MH010,10,4.0
1516,B86067,MH010,12,4.0
1516,F81021,MH010,12,4.0
1516,H81032,MH010,12,4.0
1516,L83017,MH010,11,4.0
1516,C84605,MH010,12,4.0
1516,B84009,MH010,14,4.0
1516,K81017,MH010,14,4.0
1516,P87002,MH010,13,4.0
1516,A86003,MH010,14,4.0
1516,F81037,MH010,16,4.0
1516,J82094,MH010,15,4.0
1516,D81009,MH010,15,4.0
1516,P81072,MH010,15,4.0
1516,Y01008,MH010,15,4.0
1516,B86048,MH010,17,4.0
1516,D83027,MH010,21,4.0
1516,J82069,MH010,27,4.0
1516,L82001,MH010,18,4.0
1516,C81058,MH010,21,4.0
1516,A82044,MH010,22,4.0
1516,C82038,MH010,24,4.0
1516,F81042,MH010,29,4.0
1516,J82144,MH010,27,4.0
1516,B86044,MH010,32,4.0
1516,K83002,MH010,31,4.0
1516,C82009,MH010,31,4.0
1516,D83060,MH010,36,4.0
1516,J83021,MH010,38,4.0
1516,G82071,MH010,33,4.0
1516,B82005,MH010,49,4.0
1516,M85063,MH010,54,4.0
1516,M88022,MH010,0,5.0
1516,C82078,MH010,2,5.0
1516,J84016,MH010,2,5.0
1516,M89019,MH010,2,5.0
1516,P84067,MH010,3,5.0
1516,P84669,MH010,4,5.0
1516,E82089,MH010,5,5.0
1516,F85030,MH010,4,5.0
1516,L81643,MH010,4,5.0
1516,F81164,MH010,5,5.0
1516,F81212,MH010,6,5.0
1516,E82039,MH010,7,5.0
1516,E82094,MH010,7,5.0
1516,J82127,MH010,7,5.0
1516,C82103,MH010,8,5.0
1516,E83009,MH010,8,5.0
1516,F81087,MH010,8,5.0
1516,K84021,MH010,11,5.0
1516,L81078,MH010,8,5.0
1516,L82010,MH010,8,5.0
1516,H82007,MH010,10,5.0
1516,P84035,MH010,9,5.0
1516,G82228,MH010,10,5.0
1516,H82020,MH010,11,5.0
1516,J81004,MH010,10,5.0
1516,F81068,MH010,12,5.0
1516,G82037,MH010,16,5.0
1516,J84012,MH010,14,5.0
1516,L82028,MH010,14,5.0
1516,N81087,MH010,14,5.0
1516,D83021,MH010,15,5.0
1516,J82102,MH010,14,5.0
1516,J82171,MH010,15,5.0
1516,F83022,MH010,15,5.0
1516,J81006,MH010,16,5.0
1516,F81132,MH010,17,5.0
1516,J81014,MH010,17,5.0
1516,J82026,MH010,19,5.0
1516,J84019,MH010,21,5.0
1516,D82011,MH010,21,5.0
1516,B82026,MH010,25,5.0
1516,D83023,MH010,7,6.0
1516,F81075,MH010,8,6.0
1516,F81014,MH010,8,6.0
1516,G81059,MH010,8,6.0
1516,J82104,MH010,12,6.0
1516,L85039,MH010,9,6.0
1516,P81063,MH010,11,6.0
1516,D81028,MH010,17,6.0
1516,J82113,MH010,18,6.0
1516,J81027,MH010,21,6.0
1516,D81044,MH010,25,6.0
1516,E87063,MH010,3,7.0
1516,H84020,MH010,4,7.0
1516,M83052,MH010,4,7.0
1516,G81638,MH010,9,7.0
1516,L81012,MH010,7,7.0
1516,F81099,MH010,8,7.0
1516,K84004,MH010,8,7.0
1516,C84024,MH010,14,7.0
1516,L82050,MH010,14,7.0
1516,G81029,MH010,15,7.0
1516,N85020,MH010,11,8.0
1516,C82036,MH010,19,8.0
1516,D83029,MH010,19,8.0
1617,E82613,MH010,0,
1617,E82603,MH010,1,
1617,E82630,MH010,1,
1617,H85019,MH010,1,
1617,H85063,MH010,1,
1617,L84075,MH010,1,
1617,E82656,MH010,5,
1617,E83613,MH010,3,
1617,E83629,MH010,3,
1617,E83632,MH010,3,
1617,H85054,MH010,3,
1617,L84073,MH010,3,
1617,N82651,MH010,6,
1617,N81091,MH010,6,
1617,N81093,MH010,5,
1617,L83032,MH010,6,
1617,N81023,MH010,8,
1617,A81063,MH010,0,0.0
1617,A81064,MH010,0,0.0
1617,A81608,MH010,0,0.0
1617,A81630,MH010,0,0.0
1617,A81632,MH010,0,0.0
1617,A81633,MH010,0,0.0
1617,A81634,MH010,0,0.0
1617,A82063,MH010,0,0.0
1617,A82613,MH010,0,0.0
1617,A82620,MH010,0,0.0
1617,A82631,MH010,0,0.0
1617,A86027,MH010,0,0.0
1617,A86028,MH010,0,0.0
1617,A88010,MH010,0,0.0
1617,A88603,MH010,0,0.0
1617,A89014,MH010,0,0.0
1617,A89032,MH010,3,0.0
1617,A89040,MH010,0,0.0
1617,A89603,MH010,0,0.0
1617,A89604,MH010,0,0.0
1617,B81089,MH010,0,0.0
1617,B81097,MH010,0,0.0
1617,B81616,MH010,0,0.0
1617,B81620,MH010,0,0.0
1617,B81642,MH010,0,0.0
1617,B81664,MH010,0,0.0
1617,B81688,MH010,0,0.0
1617,B81693,MH010,0,0.0
1617,B81697,MH010,0,0.0
1617,B82619,MH010,0,0.0
1617,B83025,MH010,0,0.0
1617,B83034,MH010,0,0.0
1617,B83051,MH010,0,0.0
1617,B83069,MH010,0,0.0
1617,B83070,MH010,1,0.0
1617,B83604,MH010,0,0.0
1617,B83611,MH010,0,0.0
1617,B83613,MH010,0,0.0
1617,B83614,MH010,0,0.0
1617,B83622,MH010,0,0.0
1617,B83641,MH010,0,0.0
1617,B83642,MH010,0,0.0
1617,B83657,MH010,0,0.0
1617,B83661,MH010,0,0.0
1617,B85044,MH010,0,0.0
1617,B85048,MH010,0,0.0
1617,B85611,MH010,0,0.0
1617,B85619,MH010,0,0.0
1617,B85634,MH010,0,0.0
1617,B85645,MH010,0,0.0
1617,B85650,MH010,0,0.0
1617,B85659,MH010,0,0.0
1617,B86086,MH010,0,0.0
1617,B86103,MH010,1,0.0
1617,B86623,MH010,2,0.0
1617,B86666,MH010,0,0.0
1617,B86670,MH010,0,0.0
1617,B87600,MH010,0,0.0
1617,B87602,MH010,1,0.0
1617,B87604,MH010,0,0.0
1617,C81090,MH010,0,0.0
1617,C82105,MH010,0,0.0
1617,C82119,MH010,0,0.0
1617,C82620,MH010,0,0.0
1617,C82650,MH010,0,0.0
1617,C82653,MH010,0,0.0
1617,C82659,MH010,0,0.0
1617,C82663,MH010,0,0.0
1617,C82670,MH010,0,0.0
1617,C82680,MH010,1,0.0
1617,C83078,MH010,1,0.0
1617,C83628,MH010,0,0.0
1617,C83643,MH010,0,0.0
1617,C83653,MH010,0,0.0
1617,C84104,MH010,0,0.0
1617,C84150,MH010,0,0.0
1617,C84602,MH010,0,0.0
1617,C84650,MH010,0,0.0
1617,C84676,MH010,0,0.0
1617,C84680,MH010,0,0.0
1617,C85622,MH010,0,0.0
1617,C85623,MH010,0,0.0
1617,C86030,MH010,0,0.0
1617,C86626,MH010,0,0.0
1617,C87608,MH010,0,0.0
1617,C88057,MH010,0,0.0
1617,C88655,MH010,0,0.0
1617,D81611,MH010,0,0.0
1617,D82600,MH010,0,0.0
1617,D83615,MH010,0,0.0
1617,D83619,MH010,0,0.0
1617,E81007,MH010,0,0.0
1617,E81027,MH010,0,0.0
1617,E81031,MH010,0,0.0
1617,E81054,MH010,0,0.0
1617,E81063,MH010,2,0.0
1617,E81065,MH010,1,0.0
1617,E81615,MH010,0,0.0
1617,E81631,MH010,1,0.0
1617,E81633,MH010,0,0.0
1617,E81635,MH010,0,0.0
1617,E82066,MH010,0,0.0
1617,E82643,MH010,0,0.0
1617,E83639,MH010,0,0.0
1617,E83649,MH010,2,0.0
1617,E83654,MH010,0,0.0
1617,E83658,MH010,0,0.0
1617,E83668,MH010,0,0.0
1617,E84028,MH010,0,0.0
1617,E84030,MH010,0,0.0
1617,E84049,MH010,0,0.0
1617,E84067,MH010,1,0.0
1617,E84624,MH010,0,0.0
1617,E84637,MH010,0,0.0
1617,E84646,MH010,0,0.0
1617,E84653,MH010,0,0.0
1617,E84656,MH010,0,0.0
1617,E84669,MH010,0,0.0
1617,E84704,MH010,0,0.0
1617,E84705,MH010,0,0.0
1617,E85006,MH010,0,0.0
